id,rle_mask
726f7e5450,49 53 150 53 251 53 353 52 454 52 555 52 656 52 757 52 858 52 959 52 1060 52 1161 52 1262 52 1363 52 1463 53 1564 53 1665 53 1766 53 1868 52 1969 52 2071 51 2174 49 2276 48 2379 46 2481 45 2584 43 2686 42 2789 40 2892 38 2995 36 3098 34 3201 32 3304 30 3407 28 3509 27 3612 25 3714 24 3816 23 3918 22 4020 21 4122 20 4224 19 4325 19 4427 18 4528 18 4629 18 4730 18 4831 18 4932 18 5033 18 5134 18 5236 17 5337 17 5438 17 5540 16 5641 16 5743 15 5845 14 5949 11 6053 8
7784c83371,
abace4b11f,1 73 102 73 203 73 304 73 405 72 506 72 607 72 708 72 809 73 910 73 1011 73 1112 73 1213 73 1314 73 1415 73 1516 74 1617 74 1718 74 1819 74 1920 74 2021 74 2122 74 2223 74 2324 74 2425 74 2526 74 2627 74 2728 74 2829 74 2930 73 3031 73 3132 73 3233 72 3334 72 3435 72 3536 72 3637 72 3738 72 3839 72 3940 72 4041 72 4142 72 4243 73 4344 73 4445 74 4546 74 4647 75 4748 75 4849 76 4950 76 5051 77 5152 78 5253 78 5354 79 5455 80 5556 80 5657 81 5758 82 5859 82 5960 83 6061 83 6162 84 6263 84 6364 85 6465 85 6566 85 6667 86 6768 86 6869 87 6970 87 7071 87 7172 88 7273 88 7374 88 7475 89 7576 89 7677 90 7778 90 7879 90 7980 91 8081 91 8182 91 8283 91 8384 91 8485 91 8586 91 8687 91 8788 91 8889 91 8990 90 9091 90 9192 90 9293 89 9394 89 9495 89 9596 88 9697 88 9798 87 9899 87 10000 87 10101 87
fbb14f2691,30 72 131 72 232 72 334 71 435 71 537 70 638 70 740 69 842 68 943 68 1044 68 1145 68 1246 68 1347 68 1448 68 1550 67 1651 67 1752 67 1853 67 1955 66 2056 66 2158 65 2259 65 2360 65 2462 64 2563 64 2665 63 2766 63 2867 63 2968 63 3069 63 3171 62 3272 62 3373 62 3474 62 3576 61 3677 61 3778 61 3879 61 3980 61 4080 62 4181 62 4282 62 4383 62 4483 63 4584 63 4685 63 4786 63 4887 63 4988 63 5089 63 5190 63 5292 62 5393 62 5494 62 5596 61 5697 61 5799 60 5900 60 6002 59 6103 59 6204 59 6304 60 6405 60 6505 61 6606 61 6707 61 6808 61 6909 61 7011 60 7113 59 7214 59 7316 58 7417 58 7519 57 7620 57 7721 57 7822 57 7923 57 8024 57 8125 57 8226 57 8327 57 8428 57 8529 57 8631 56 8732 56 8833 56 8935 55 9036 55 9137 55 9238 55 9339 55 9440 55 9541 55 9642 55 9743 55 9845 54 9946 54 10048 53 10149 53
160cf2c5d3,66 36 167 36 267 37 368 37 469 37 569 38 669 39 770 39 870 40 971 40 1071 41 1172 41 1273 41 1374 41 1475 41 1575 42 1676 42 1777 42 1877 43 1978 43 2078 44 2178 45 2277 47 2377 48 2477 49 2578 49 2678 50 2779 50 2880 50 2981 50 3082 50 3183 50 3285 49 3386 49 3487 49 3588 49 3689 49 3790 49 3891 49 3991 50 4092 50 4192 51 4293 51 4393 52 4493 53 4593 54 4692 56 4792 57 4891 59 4991 60 5091 61 5191 62 5291 63 5391 64 5490 66 5590 67 5689 69 5788 71 5887 73 5985 76 6085 77 6184 79 6283 81 6382 81 6482 80 6582 80 6682 80 6782 80 6883 80 6983 80 7083 80 7183 81 7283 81 7383 81 7484 81 7584 81 7684 82 7785 81 7885 81 7986 80 8087 79 8188 78 8289 77 8390 76 8491 75 8593 74 8695 72 8796 71 8898 69 8999 69 9100 68 9201 68 9303 66 9404 66 9506 64 9608 62 9709 62 9810 61 9911 60 10012 59 10113 59
8fd7efc82d,
94dc4409ce,54 48 156 47 259 45 365 40 468 38 571 36 674 34 777 32 880 30 983 28 1086 26 1189 24 1292 22 1395 20 1498 18 1601 16 1705 13 1808 11 1911 9 2015 6 2118 4 2220 3 2321 3 2422 3 2522 4 2623 4 2723 5 2823 6 2923 7 3024 7 3126 6 3228 5 3330 4 3433 2
4620695897,1213 3 1231 6 1314 28 1415 37 1516 50 1617 52 1718 56 1776 7 1819 72 1920 76 2021 83 2122 90 2223 7979
b74675b268,17 85 117 86 218 86 319 86 420 86 520 87 621 87 721 88 822 88 923 88 1024 88 1124 89 1225 89 1326 89 1426 90 1527 90 1627 91 1728 91 1828 92 1929 92 2029 93 2130 93 2230 94 2330 95 2431 95 2531 96 2632 96 2733 96 2833 97 2934 97 3034 98 3133 7069
cfad7b2185,3737 1 3835 4 3933 7 4031 10 4130 12 4228 15 4327 17 4426 19 4525 21 4624 23 4723 25 4822 27 4921 29 5020 31 5118 34 5217 36 5316 38 5414 41 5512 44 5610 47 5708 50 5807 52 5906 54 6005 56 6103 59 6202 61 6301 63 6400 65 6498 68 6597 70 6696 72 6794 75 6893 77 6992 79 7092 80 7192 81 7291 83 7391 84 7491 85 7591 86 7691 87 7791 88 7891 89 7991 90 8091 91 8191 92 8291 93 8391 94 8490 96 8590 97 8689 1513
ff7a7f0d93,
8ac0fe0392,
9896d6ac33,5881 11 5980 23 6080 28 6165 1 6167 2 6171 2 6176 46 6265 60 6346 1 6348 1 6364 64 6438 14 6465 91 6566 100 6667 3535
6338a2def5,79 23 179 24 279 25 379 26 478 28 576 31 673 35 772 37 870 40 970 41 1069 43 1170 43 1270 44 1371 44 1472 44 1572 45 1673 45 1774 45 1875 45 1976 45 2076 46 2175 48 2275 49 2374 51 2474 52 2575 52 2676 52 2778 51 2880 50 2982 49 3084 48 3185 48 3287 47 3388 47 3489 47 3590 47 3691 47 3792 47 3893 47 3994 47 4095 47 4196 47 4297 47 4398 47 4499 47 4600 47 4701 47 4802 47 4903 47 5004 47 5105 47 5206 47 5307 47 5408 47 5508 48 5609 48 5709 49 5809 50 5910 50 6010 51 6110 52 6211 52 6312 52 6413 52 6514 52 6615 52 6716 52 6817 52 6919 51 7020 51 7122 50 7225 48 7327 47 7430 45 7533 43 7638 39 7755 23 7866 1
a595c6296e,2421 4 2521 5 2621 6 2721 7 2822 7 2922 8 3022 9 3123 9 3222 11 3323 11 3423 12 3523 13 3622 15 3721 17 3820 19 3920 20 4019 22 4119 23 4219 24 4318 26 4418 27 4518 28 4618 29 4718 30 4818 31 4918 32 5018 33 5119 33 5219 34 5319 35 5419 36 5519 37 5620 37 5720 38 5820 39 5920 40 6020 41 6120 42 6219 44 6318 46 6418 47 6518 48 6618 49 6717 51 6817 52 6917 53 7017 54 7116 56 7216 57 7316 58 7416 59 7516 60 7616 61 7716 62 7816 63 7916 64 8015 66 8115 67 8215 68 8315 69 8415 70 8515 71 8615 72 8715 73 8815 74 8916 74 9016 75 9116 76 9217 76 9317 77 9417 78 9517 79 9617 80 9717 81 9816 83 9915 85 10015 86 10115 87
0ffbef2a57,49 53 149 54 250 54 351 54 451 55 551 56 651 57 752 57 852 58 952 59 1052 60 1153 60 1253 61 1354 61 1454 62 1555 62 1656 62 1757 62 1858 62 1960 61 2061 61 2162 61 2263 61 2364 61 2465 61 2565 62 2666 62 2766 63 2867 63 2967 64 3067 65 3167 66 3267 67 3368 67 3468 68 3568 69 3668 70 3768 71 3868 72 3969 72 4069 73 4169 74 4269 75 4369 76 4470 76 4570 77 4671 77 4771 78 4872 78 4972 79 5073 79 5173 80 5273 81 5373 82 5473 83 5574 83 5674 84 5774 85 5874 86 5974 87 6074 88 6174 89 6273 91 6373 92 6473 93 6573 94 6673 95 6773 96 6873 97 6973 98 7074 98 7174 99 7275 99 7376 99 7477 99 7577 2625
ebef3c7dad,8382 2 8482 3 8581 5 8680 7 8779 9 8878 11 8978 12 9077 14 9177 15 9277 16 9376 18 9476 19 9576 20 9676 21 9776 22 9875 24 9974 26 10074 27 10175 27
17394fc203,
3e9e8b4fc3,1 87 102 88 203 88 304 88 405 88 506 87 607 88 708 88 809 88 910 88 1011 88 1112 88 1213 89 1314 92 1415 95 1516 8080 9601 96 9705 93 9809 90 9914 86 10017 84 10120 82
04a5bb16d7,4542 4 4640 7 4738 10 4835 14 4932 18 5030 21 5127 25 5224 29 5317 37 5411 44 5503 53 5592 65 5687 71 5784 75 5881 79 5976 4226
91439aab61,31 33 132 33 232 34 333 34 433 34 534 34 634 35 735 34 835 34 936 33 1036 33 1137 33 1238 32 1339 31 1441 29 1542 28 1644 26 1746 24 1849 20
678716dff8,
6e634a6fd2,69 33 170 33 272 32 375 30 478 28 580 27 682 26 784 25 885 25 987 24 1089 23 1191 22 1293 21 1395 20 1498 18 1601 16 1703 15 1805 14 1907 13 2010 11 2112 10 2214 9 2315 9 2417 8 2518 8 2619 8 2720 8 2821 8 2921 9 3022 9 3123 9 3225 8 3326 8 3428 7 3529 7 3631 6 3733 5 3835 4 3937 3 4039 2
f18d49b870,
431a019f05,1 7676 7678 100 7794 85 7904 76 8036 45 8161 21
345b80cd1d,1 85 102 84 203 84 304 83 405 82 506 81 607 81 708 80 809 80 910 80 1011 80 1112 80 1213 80 1314 80 1415 80 1516 80 1617 80 1718 79 1819 79 1920 79 2021 78 2122 77 2223 77 2324 76 2425 76 2526 75 2627 75 2728 74 2829 74 2930 73 3031 73 3132 73 3233 73 3334 73 3435 73 3536 73 3637 73 3738 72 3839 72 3940 72 4041 72 4142 72 4243 72 4344 71 4445 71 4546 71 4647 70 4748 70 4849 70 4950 69 5051 69 5152 69 5253 69 5354 69 5455 69 5556 69 5657 69 5758 69 5859 69 5960 70 6061 70 6162 70 6263 70 6364 70 6465 70 6566 69 6667 69 6768 69 6869 68 6970 68 7071 67 7172 66 7273 66 7374 65 7475 64 7576 64 7677 63 7778 62 7879 62 7980 61 8081 61 8182 60 8283 60 8384 60 8485 59 8586 59 8687 59 8788 58 8889 57 8990 56 9091 55 9192 55 9293 54 9394 53 9495 52 9596 52 9697 51 9798 51 9899 51 10000 51 10101 50
973b5ff2f7,3 99 105 98 208 96 313 92 416 90 519 88 621 87 723 86 826 84 928 83 1031 81 1134 79 1236 78 1339 76 1442 74 1545 72 1648 70 1750 69 1853 67 1956 65 2058 64 2161 62 2263 61 2366 59 2469 57 2573 54 2678 50 2783 46 2887 43 2991 40 3093 39 3195 38 3297 37 3398 37 3500 36 3601 36 3702 36 3804 35 3905 35 4007 34 4111 31 4216 27 4326 18
63c8f10d71,
565f34a45e,
fc04d08cfe,75 27 176 27 277 27 379 26 481 25 582 25 683 25 784 25 884 26 985 26 1085 27 1185 28 1285 29 1385 30 1485 31 1585 32 1686 32 1786 33 1887 33 1988 33 2089 33 2190 33 2291 33 2392 33 2493 33 2594 33 2696 32 2797 32 2899 31 3001 30 3103 29 3205 28 3307 27 3409 26 3511 25 3613 24 3715 23 3817 22 3919 21 4022 19 4124 18 4226 17 4328 16 4430 15 4533 13 4635 12 4737 11 4840 9 4943 7 5046 5 5149 3 5252 1
08f5aef292,1 27 102 27 203 27 304 26 405 25 506 25 607 24 708 24 809 23 910 22 1011 22 1112 21 1213 21 1314 20 1415 20 1516 19 1617 19 1718 19 1819 19 1920 18 2021 18 2122 18 2223 17 2324 17 2425 17 2526 16 2627 15 2728 14 2829 14 2930 13 3031 12 3132 11 3233 10 3334 10 3435 9 3536 8 3637 7 3738 7 3839 6 3940 6 4041 5 4142 4 4243 3 4344 3 4445 1
1b0ff56708,
cd433757bb,
0246257f2b,
8b58bed470,
13c22c3cd8,1 5 102 6 203 5 304 5 405 5 506 5 607 5 708 6 809 7 910 8 1011 9 1112 10 1213 11 1314 12 1415 13 1516 13 1617 14 1718 14 1819 15 1920 15 2021 15 2122 15 2223 15 2324 15 2425 15 2526 14 2627 14 2728 14 2829 13 2930 12 3031 12 3132 11 3233 10 3334 9 3435 8 3536 7 3637 6 3738 5 3839 4 3940 3
5a005e1b95,1 82 102 82 203 82 304 82 405 81 506 79 607 77 708 72 809 64 910 59 1011 55 1112 52 1213 46 1314 43 1415 40 1516 38 1617 36 1718 33 1819 30 1920 27 2021 25 2122 23 2223 21 2324 19 2425 18 2526 17 2627 16 2728 15 2829 14 2930 13 3031 12 3132 11 3233 10 3334 9 3435 7 7778 3 7879 4 7980 5 8081 7 8182 8 8283 9 8384 10 8485 12 8586 13 8687 14 8788 15 8889 16 8990 17 9091 18 9192 19 9293 20 9394 20 9495 20 9596 21 9697 21 9798 22 9899 22 10000 22 10101 22
c4d31c5319,76 26 177 26 280 24 383 22 485 21 587 20 689 19 791 18 893 17 995 16 1097 15 1199 14 1301 13 1403 12 1505 11 1607 10 1709 9 1812 7 1914 6 2016 5 2119 3 2221 2
2437b08bc0,1 56 102 55 203 54 304 52 405 51 506 50 607 49 708 48 809 47 910 44 1011 39 1112 33 1213 30 1314 27 1415 25 1516 22 1617 20 1718 18 1819 17 1920 15 2021 14 2122 12 2223 11 2324 11 2425 10 2526 9 2627 8 2728 7 2829 6 2930 6 3031 5 3132 3 3233 1 8283 1 8384 4 8485 5 8586 7 8687 11 8699 6 8788 22 8889 26 8990 29 9091 32 9192 34 9293 37 9394 38 9495 40 9596 41 9697 43 9798 44 9899 45 10000 46 10101 46
51ad23de04,
84e866a2d3,9389 4 9488 7 9588 8 9687 10 9786 12 9885 14 9984 16 10084 17 10184 18
2b185ef472,2726 2 2819 10 2918 12 3017 14 3116 16 3215 18 3313 21 3413 22 3512 24 3612 25 3712 26 3812 27 3913 27 4014 27 4115 27 4217 26 4319 25 4421 24 4522 24 4624 23 4726 22 4827 22 4929 21 5030 21 5131 21 5232 21 5332 22 5432 23 5532 24 5631 26 5731 27 5831 28 5930 30 6030 31 6129 33 6228 35 6327 37 6426 39 6526 40 6626 41 6726 42 6826 43 6927 43 7027 44 7128 44 7228 45 7329 45 7430 45 7531 45 7632 45 7733 45 7834 45 7936 44 8037 44 8139 43 8241 42 8344 40 8446 39 8549 37 8651 36 8753 35 8856 33 8958 32 9060 31 9161 31 9263 30 9365 29 9467 28 9569 27 9672 25 9776 22 9884 15 9989 11 10091 10 10193 9
00e6e260a2,67 7 167 10 268 10 368 12 469 13 569 15 670 15 770 17 871 18 972 20 1073 22 1174 24 1276 24 1377 26 1478 28 1579 30 1681 37 1782 37 1884 36 1985 36 2086 36 2188 35 2289 35 2390 35 2492 34 2593 34 2694 34 2796 33 2897 33 2998 33 3100 32 3201 32 3303 31 3405 30 3506 30 3608 29 3709 29 3810 29 3912 28 4013 28 4114 28 4215 28 4316 28 4418 27 4519 27 4620 27 4721 27 4822 27 4923 27 5024 27 5125 27 5226 27 5327 27 5428 27 5529 27 5630 27 5731 27 5832 27 5933 27 6033 28 6134 28 6234 29 6334 30 6435 30 6535 31 6635 32 6736 32 6836 33 6936 34 7037 34 7137 35 7238 35 7338 36 7438 37 7538 38 7638 39 7738 40 7839 40 7939 41 8039 42 8140 42 8240 43 8341 43 8441 44 8542 44 8642 45 8742 45 8842 47 8942 48 9042 49 9141 51 9241 52 9342 52 9442 53 9542 54 9642 55 9742 56 9842 57 9942 58 10042 59 10143 59
853e07e13e,2 2827 2830 100 2934 97 3036 96 3138 95 3239 95 3341 94 3442 94 3543 94 3645 93 3746 93 3847 93 3948 93 4049 93 4150 93 4251 93 4352 93 4453 93 4554 93 4655 93 4756 93 4857 93 4958 93 5059 93 5159 94 5260 94 5361 94 5462 94 5563 94 5664 94 5765 94 5866 94 5967 94 6068 94 6169 94 6270 94 6371 94 6472 94 6573 94 6674 94 6775 94 6876 94 6977 94 7078 94 7179 94 7280 94 7381 94 7482 94 7582 95 7683 95 7784 95 7886 94 7987 94 8088 94 8189 94 8291 93 8392 93 8493 93 8594 93 8695 93 8796 93 8897 93 8998 93 9098 94 9199 94 9300 94 9401 94 9502 94 9603 94 9704 94 9805 94 9906 94 10007 94 10108 94
afcddf4696,
cb8ed909f8,
dcba17e654,
0bec31a789,
7529b6d062,
9ec8ddce2e,67 35 167 36 267 37 367 38 466 40 564 43 663 45 762 47 861 49 960 51 1058 54 1156 57 1256 58 1355 60 1454 62 1554 63 1654 64 1754 65 1853 67 1953 68 2053 69 2153 70 2252 72 2351 74 2450 76 2550 77 2649 79 2748 81 2848 82 2948 83 3048 84 3148 85 3248 86 3349 86 3449 87 3549 88 3649 89 3749 90 3849 91 3949 92 4049 93 4149 94 4249 95 4349 96 4449 97 4550 97 4650 98 4749 1916 6667 96 6768 95 6869 94 6970 93 7071 91 7172 90 7273 89 7374 88 7475 87 7576 86 7677 85 7778 84 7879 83 7980 81 8081 80 8182 78 8283 77 8384 75 8485 74 8586 72 8687 70 8788 68 8889 66 8990 64 9091 62 9192 60 9293 59 9394 57 9495 57 9596 56 9697 55 9798 55 9899 55 10000 54 10101 54
9e9200aab0,2 10099 10102 100
ffd51ee9a3,
4a411c946b,68 34 170 33 273 31 379 26 483 23 587 20 691 17 795 14 899 11 1003 8 1107 5 1210 3 1312 2
46100c192b,5149 3 5247 6 5346 8 5444 11 5542 14 5641 16 5740 18 5839 20 5939 21 6039 22 6139 23 6237 26 6334 30 6432 33 6531 35 6630 37 6729 39 6828 41 6927 43 7023 48 7121 51 7219 54 7306 68 7405 70 7497 79 7589 2613
641daad2d2,1 10201
ba18af259f,
99e331e803,46 56 146 57 247 57 348 57 450 56 551 56 653 55 755 54 857 53 959 52 1061 51 1163 50 1265 49 1367 48 1468 48 1570 47 1672 46 1773 46 1875 45 1977 44 2079 43 2181 42 2283 41 2385 40 2487 39 2588 39 2690 38 2792 37 2893 37 2995 36 3096 36 3198 35 3299 35 3400 35 3502 34 3603 34 3705 33 3806 33 3907 33 4009 32 4110 32 4212 31 4313 31 4415 30 4516 30 4617 30 4719 29 4820 29 4922 28 5023 28 5124 28 5225 28 5327 27 5428 27 5529 27 5630 27 5731 27 5833 26 5934 26 6035 26 6137 25 6238 25 6339 25 6441 24 6542 24 6643 24 6744 24 6846 23 6947 23 7048 23 7150 22 7251 22 7352 22 7454 21 7555 21 7657 20 7759 19 7861 18 7963 17 8065 16 8166 16 8268 15 8369 15 8470 15 8572 14 8673 14 8775 13 8876 13 8977 13 9079 12 9181 11 9282 11 9385 9 9488 4
4062ebb8f8,
ad34bc33ed,8786 2 8884 5 8982 8 9081 10 9179 13 9279 14 9378 16 9478 17 9578 18 9678 19 9778 20 9878 21 9977 23 10076 25 10177 25
8b80908f1e,7774 4 7871 8 7965 15 8058 23 8145 37 8241 42 8338 46 8436 49 8534 52 8632 55 8729 59 8827 62 8924 66 9022 69 9119 73 9218 75 9316 78 9413 82 9510 86 9608 89 9705 497
3a0e15d4bc,
51c9bd64b2,1 4537 4546 88 4647 84 4748 80 4849 76 4950 72 5051 68 5152 63 5253 59 5354 55 5455 46 5556 42 5657 37 5758 33 5859 29 5960 25 6061 12
299c46c3d2,2728 2 2829 5 2930 7 3031 10 3132 17 3233 24 3334 30 3435 37 3536 45 3637 49 3738 53 3839 56 3940 59 4041 64 4142 69 4243 73 4344 79 4445 83 4546 86 4647 90 4748 94 4849 96 4950 5252
b3ad85e8a9,7978 2 8077 4 8175 7 8258 7 8266 17 8358 26 8457 28 8557 29 8655 32 8754 34 8853 36 8953 37 9052 39 9151 41 9250 43 9349 45 9448 47 9547 49 9646 51 9745 53 9844 55 9942 58 10041 60 10142 60
b3c8b426fb,
7704608969,
403b12a81f,
c54981fe30,
7f45ef3c24,14 88 115 88 216 88 317 88 419 87 520 87 621 87 722 87 823 87 924 87 1026 86 1127 86 1228 86 1330 85 1431 85 1532 85 1633 85 1734 85 1835 85 1937 84 2038 84 2139 84 2239 85 2340 85 2442 84 2543 84 2644 84 2745 84 2847 83 2948 83 3049 83 3151 82 3252 82 3353 82 3455 81 3556 81 3657 81 3759 80 3860 80 3962 79 4063 79 4164 79 4265 79 4366 79 4467 79 4568 79 4669 79 4770 79 4871 79 4973 78 5074 78 5175 78 5277 77 5378 77 5480 76 5581 76 5682 76 5784 75 5886 74 5987 74 6088 74 6190 73 6291 73 6393 72 6494 72 6596 71 6697 71 6799 70 6900 70 7001 70 7102 70 7203 70 7304 70 7405 70 7506 70 7608 69 7709 69 7811 68 7912 68 8013 68 8114 68 8215 68 8316 68 8417 68 8517 69 8618 69 8719 69 8820 69 8921 69 9022 69 9123 69 9224 69 9325 69 9426 69 9527 69 9628 69 9730 68 9831 68 9932 68 10033 68 10134 68
01a70b45ed,52 50 153 50 254 50 355 50 456 50 558 49 660 48 762 47 864 46 966 45 1068 44 1170 43 1271 43 1373 42 1474 42 1576 41 1677 41 1778 41 1879 41 1980 41 2080 42 2181 42 2282 42 2382 43 2483 43 2585 42 2686 42 2788 41 2889 41 2991 40 3092 40 3193 40 3294 40 3394 41 3495 41 3595 42 3695 43 3795 44 3895 45 3995 46 4095 47 4195 48 4295 49 4395 50 4495 51 4596 51 4696 52 4796 53 4896 54 4997 54 5097 55 5197 56 5298 56 5399 56 5500 56 5601 56 5702 56 5802 57 5903 57 6004 57 6104 58 6205 58 6306 58 6406 59 6507 59 6608 59 6709 59 6809 60 6910 60 7010 61 7111 61 7212 61 7312 62 7413 62 7513 63 7614 63 7715 63 7815 64 7916 64 8017 64 8118 64 8219 64 8320 64 8421 64 8522 64 8623 64 8724 64 8825 64 8926 64 9028 63 9129 63 9230 63 9332 62 9433 62 9535 61 9636 61 9738 60 9839 60 9941 59 10042 59 10144 58
b4602ed79f,7226 3 7326 6 7426 8 7527 8 7628 9 7728 10 7829 11 7930 11 8031 11 8132 11 8233 12 8334 12 8434 13 8535 13 8635 14 8734 17 8834 18 8934 19 9033 22 9133 23 9233 24 9334 25 9434 26 9533 28 9633 29 9734 30 9834 31 9934 32 10035 33 10136 33
d800b91a5f,4847 2 4948 2 5048 3 5149 3 5249 4 5350 4 5451 4 5551 5 5652 5 5752 6 5853 6 5953 7 6054 7 6154 8 6255 8 6356 8 6456 9 6557 9 6658 9 6758 10 6858 11 6959 11 7059 12 7160 12 7260 13 7360 14 7461 14 7561 15 7661 16 7761 17 7862 17 7963 17 8064 17 8165 17 8267 16 8369 15 8471 14 8573 13 8676 11 8781 7 8886 3 8988 2
37aba9fcb3,3027 4 3124 8 3221 12 3318 16 3416 19 3512 24 3610 27 3708 30 3790 49 3884 56 3980 61 4077 65 4174 69 4272 72 4369 76 4464 82 4557 90 4652 5550
472d8fb7f7,4 98 105 98 206 98 308 97 409 97 511 96 612 96 712 97 813 97 913 98 1014 98 1115 98 1215 99 1315 100 1416 8682 10101 96
d72bc1190c,
32326636a3,
1db85dc47c,1 2424 2426 100 2530 97 2632 96 2734 95 2837 93 2939 92 3041 91 3143 90 3245 89 3347 88 3449 87 3552 85 3654 84 3757 82 3860 80 3963 78 4066 76 4170 73 4273 71 4379 66 4484 62 4587 60 4690 58 4793 56 4895 55 4997 54 5100 52 5202 51 5304 50 5407 48 5509 47 5611 46 5714 44 5816 43 5918 42 6021 40 6123 39 6226 37 6328 36 6432 33 6537 29 6641 26 6746 22 6850 19 6954 16 7057 14 7161 11 7265 8 7370 4 7474 1
9e9f1a10c8,1 91 102 91 203 90 304 88 405 87 506 85 607 84 708 83 809 82 910 80 1011 79 1112 78 1213 76 1314 74 1415 73 1516 71 1617 70 1718 69 1819 69 1920 68 2021 66 2122 65 2223 63 2324 62 2425 60 2526 58 2627 57 2728 56 2829 55 2930 55 3031 54 3132 54 3233 53 3334 53 3435 53 3536 52 3637 52 3738 51 3839 50 3940 50 4041 49 4142 48 4243 48 4344 47 4445 47 4546 46 4647 46 4748 45 4849 45 4950 44 5051 44 5152 44 5253 43 5354 43 5455 43 5556 43 5657 43 5758 43 5859 43 5960 42 6061 42 6162 42 6263 42 6364 42 6465 42 6566 41 6667 41 6768 41 6869 40 6970 40 7071 40 7172 39 7273 39 7374 38 7475 38 7576 37 7677 37 7778 36 7879 35 7980 34 8081 34 8182 33 8283 33 8384 32 8485 32 8586 31 8687 31 8788 31 8889 30 8990 30 9091 29 9192 29 9293 29 9394 28 9495 28 9596 27 9697 27 9798 26 9899 26 10000 26 10101 25
258838cb73,60 42 160 43 261 43 362 43 463 43 564 40 664 40 765 39 865 39 965 39 1065 39 1165 39 1265 39 1365 39 1465 39 1565 39 1666 37 1766 37 1867 35 1967 35 2068 33 2169 32 2269 32 2369 31 2469 31 2569 31 2669 30 2769 30 2869 30 2968 31 3068 31 3168 31 3268 31 3367 32 3466 33 3566 33 3665 35 3765 35 3865 35 3965 35 4064 37 4164 37 4264 37 4364 37 4464 37 4564 37 4664 38 4764 38 4864 38 4964 39 5064 39 5164 39 5263 41 5361 43 5458 46 5556 48 5657 47 5758 45 5859 45 5960 44 6061 43 6162 42 6263 41 6364 41 6465 40 6566 39 6667 39 6768 38 6869 38 6970 37 7071 36 7172 35 7273 34 7374 31 7475 29 7576 27 7677 25 7778 23 7879 21 7980 20 8081 19 8182 18 8283 17 8384 16 8485 15 8586 15 8687 14 8788 14 8889 13 8990 13 9091 12 9192 11 9293 10 9394 9 9495 8 9596 8 9697 7 9798 6 9899 6 10000 6 10101 6
919f18579b,29 73 129 74 229 75 328 77 426 80 525 82 623 85 722 87 821 89 920 91 1020 92 1120 93 1219 95 1319 96 1420 96 1521 96 1621 97 1722 97 1823 97 1924 97 2025 97 2127 96 2228 96 2329 96 2430 96 2532 95 2633 95 2734 95 2836 94 2937 94 3039 93 3140 93 3242 92 3343 92 3444 92 3544 93 3645 93 3746 93 3847 93 3948 93 4049 93 4150 93 4251 93 4351 94 4452 94 4552 95 4653 95 4754 95 4854 96 4955 96 5057 95 5158 95 5261 93 5364 91 5469 87 5578 79 5685 73 5792 67 5898 62 6005 56 6113 49 6218 45 6321 43 6424 41 6525 41 6623 44 6721 47 6820 49 6917 53 7014 57 7111 61 7208 65 7307 67 7407 68 7507 69 7608 69 7710 68 7817 62 7923 57 8029 52 8132 50 8235 48 8349 35 8458 21
754f34301c,
7f9e856b9a,
afc846e1e5,
9aa679bd58,33 69 135 68 237 67 339 66 441 65 543 64 644 64 746 63 848 62 951 60 1053 59 1156 57 1260 54 1363 52 1467 49 1571 46 1675 43 1779 40 1883 37 1986 35 2088 34 2190 33 2293 31 2395 30 2499 27 2602 25 2705 23 2807 22 2910 20 3012 19 3114 18 3216 17 3319 15 3421 14 3523 13 3625 12 3727 11 3829 10 3932 8 4035 6 4138 4 4241 2
fbcd0447ae,
21b690be65,
bb09d123bc,
6e5e055e6f,
b57a03686d,5254 4 5354 6 5455 7 5556 7 5657 8 5758 8 5859 8 5960 8 6061 9 6162 9 6263 9 6364 9 6465 9 6566 9 6667 9 6768 9 6869 9 6970 9 7071 10 7172 10 7273 11 7374 11 7475 12 7576 12 7677 13 7778 13 7879 13 7980 13 8081 14 8182 14 8283 15 8384 15 8485 16 8586 17 8687 18 8788 18 8889 19 8990 19 9091 19 9192 19 9293 19 9394 19 9495 19 9596 19 9697 20 9798 20 9899 20 10000 20 10101 20
cf93be642e,
033029547c,1 5757 5766 93 5872 88 5988 73 6094 68 6200 63 6307 57 6419 46 6528 38 6634 33 6743 25 6849 20 6955 15 7063 8 7168 4
76990c9738,
e778f4c95f,1 38 102 38 203 38 304 38 405 38 506 38 607 38 708 37 809 36 910 36 1011 35 1112 34 1213 34 1314 33 1415 33 1516 33 1617 32 1718 32 1819 32 1920 32 2021 32 2122 32 2223 32 2324 33 2425 33 2526 33 2627 33 2728 33 2829 32 2930 31 3031 31 3132 30 3233 29 3334 28 3435 27 3536 27 3637 27 3738 26 3839 26 3940 25 4041 24 4142 22 4243 21 4344 19 4445 18 4546 16 4647 14 4748 13 4849 11 4950 9 5051 7 5152 5 5253 4 5354 1
5f1bd25287,1 16 102 15 203 14 304 11 405 9 506 8 607 7 708 6 809 5 910 5 1011 4 1112 4
